route_key,final_seatcount
2025-01-19_46_45,6031.661259344054
2025-01-13_46_15,2394.6112574434637
2025-01-27_36_41,2885.413506393008
2025-01-02_45_46,4766.68272527243
2025-02-19_43_47,1679.1300906371275
2025-02-08_02_40,3006.3788467619765
2025-02-02_20_46,2880.570810711584
2025-02-09_45_46,5951.163731693516
2025-02-23_47_06,1488.8535621705596
2025-02-12_47_03,1760.4508839800758
2025-02-17_47_02,1899.0765599367364
2025-02-26_40_02,1653.668994205419
2025-02-09_12_36,2918.1000126700847
2025-01-18_45_39,1768.9811246244728
2025-02-09_02_31,1482.3718864618768
2025-02-15_32_19,2462.8715305441283
2025-02-05_45_47,3896.8915247651903
2025-01-10_34_45,2124.132232795878
2025-02-23_47_46,2655.4368679604313
2025-01-19_36_22,1584.2444369014788
2025-02-14_17_23,1319.0738436080242
2025-01-28_36_37,2939.9296181465265
2025-01-24_47_28,2767.8808768946074
2025-02-07_27_36,1609.4397071899105
2025-02-08_30_14,1818.3003164714512
2025-02-05_46_35,2240.3316148988843
2025-02-14_40_02,2297.914043172986
2025-01-21_45_09,1932.0127001589594
2025-02-22_02_14,1717.3507753872823
2025-01-23_47_08,1236.3591158961626
2025-02-20_44_45,1124.552454723117
2025-01-31_02_01,1943.0168679227809
2025-02-13_36_41,3082.0137052739738
2025-01-20_46_18,1594.6686536742031
2025-02-03_01_02,1392.8237411528285
2025-01-17_02_01,1540.4926832791907
2025-02-21_38_36,1445.5617957663933
2025-01-14_02_47,1504.6285179852798
2025-02-28_36_22,1696.4581891719668
2025-02-05_05_47,2062.878715365287
2025-02-28_47_08,2049.8747093864054
2025-01-27_16_02,1822.1036103387485
2025-01-09_47_30,1602.8777001261344
2025-01-05_26_46,3096.1921796921147
2025-02-06_46_09,4628.483636346647
2025-01-02_25_23,3839.90912718876
2025-02-11_48_45,1759.8338306455823
2025-02-22_47_45,3931.7656490807167
2025-01-27_45_44,934.3139741859336
2025-01-09_36_07,1548.0841684169973
2025-02-12_46_09,3729.49142099462
2025-02-03_02_01,1289.6896794739746
2025-02-02_47_06,1417.7691014177408
2025-01-20_36_12,1434.3399975925563
2025-02-27_02_47,1558.5561838826193
2025-01-31_04_29,1071.2997305207232
2025-02-28_37_36,791.5660929016503
2025-01-20_46_45,4524.439733228086
2025-02-26_04_29,1132.3914087613784
2025-01-22_41_36,2509.9621464210677
2025-02-10_46_20,1459.249782700586
2025-02-26_27_36,1602.2517272469972
2025-01-04_44_45,1444.862888163983
2025-01-11_02_24,1439.287778992625
2025-01-24_05_47,2238.0376180108415
2025-02-07_41_36,3768.595558554294
2025-01-16_47_28,2109.2355203087072
2025-02-01_47_10,1347.3265219849486
2025-02-06_02_24,1168.888125696225
2025-01-21_22_36,1142.3306564639602
2025-02-17_46_35,1562.0545653122426
2025-02-24_17_23,2058.386242847312
2025-02-02_45_28,2001.593524658657
2025-02-14_21_02,1064.3371172207512
2025-02-16_47_03,1506.8543266379606
2025-02-22_46_44,2810.5844791298136
2025-01-26_47_05,2378.453936648983
2025-01-19_45_44,1122.3462008746565
2025-01-04_19_02,3143.7719603074856
2025-02-05_02_01,1336.247772839596
2025-01-16_01_02,1094.736490103688
2025-02-08_34_45,1853.4675271338947
2025-02-27_19_30,1168.8734381724541
2025-01-28_02_21,1195.8291454745547
2025-02-03_45_48,1177.2979431091176
2025-02-10_36_41,3244.2734570740404
2025-01-03_46_48,4616.166289401488
2025-02-11_45_46,3431.0534969880323
2025-02-21_41_36,2830.947860990618
2025-01-24_46_48,5037.293377900676
2025-02-28_47_03,1902.5951960448608
2025-02-24_02_19,1702.445824479883
2025-01-20_31_02,2408.831598292148
2025-01-25_36_07,2238.2126766745446
2025-01-06_11_36,1785.5819131501657
2025-01-05_47_46,2875.38909116648
2025-01-13_03_47,1854.1099149262245
2025-02-05_44_45,987.399918706602
2025-02-21_36_11,3815.0573197810954
2025-01-01_02_16,1452.5411264357754
2025-01-05_18_46,2780.875461109249
2025-01-18_15_46,2790.902559378405
2025-02-23_44_46,4981.642917949859
2025-01-09_35_46,1303.4367631696546
2025-01-29_12_36,1445.3928196097045
2025-02-20_39_45,995.9370520274945
2025-01-09_47_28,2929.2587410018295
2025-02-20_47_08,1249.3670536275508
2025-01-31_14_30,1639.932869811908
2025-01-14_03_45,2587.785280930236
2025-01-09_45_39,1967.7859338343087
2025-02-21_01_02,1270.2042593912206
2025-02-08_30_02,2978.491825670568
2025-01-18_31_02,2064.1126236947775
2025-01-11_45_28,5257.1192045640055
2025-02-12_36_37,3217.8602209666187
2025-01-17_19_30,1768.7237815705903
2025-02-18_38_36,1154.8924801496262
2025-02-23_45_46,5644.67415976199
2025-01-24_23_13,2719.074199186403
2025-02-14_23_13,1883.6727318606756
2025-01-21_47_10,825.1367495734346
2025-01-03_46_20,1530.6032792179794
2025-02-05_25_23,1298.6594491472422
2025-01-11_47_08,3935.162056083592
2025-01-23_46_20,1487.8065153869798
2025-01-13_02_19,1624.2718206676257
2025-02-09_16_02,2014.443015343807
2025-02-17_02_47,1585.1043468580679
2025-01-19_47_30,2401.027674960214
2025-02-08_09_46,5374.314734999942
2025-01-22_45_39,1435.539835080236
2025-01-29_19_02,1501.2489297027566
2025-02-04_46_48,2851.5684777149727
2025-01-11_15_46,1633.2418730031259
2025-02-02_36_07,2042.1156879914618
2025-01-01_15_46,3491.6075172470164
2025-01-26_37_36,588.4360846603399
2025-01-02_30_02,1933.6471266994913
2025-01-30_18_46,1384.987287593968
2025-02-01_46_48,6682.422505144311
2025-01-03_45_44,1684.7288475849934
2025-01-21_38_36,1100.531258294846
2025-02-08_12_36,2254.918670593852
2025-02-10_46_35,1927.406189182379
2025-02-06_02_16,1274.1452580993841
2025-02-25_02_40,2582.034056251443
2025-02-20_16_02,1308.1103953427382
2025-01-07_36_37,222.4326970123791
2025-02-27_46_20,1594.8155316808406
2025-01-10_45_47,6741.532037068608
2025-01-02_37_36,158.61422979329086
2025-02-28_40_02,2288.9233620822883
2025-02-27_04_29,1093.2759869080724
2025-02-05_37_36,1269.2892382764167
2025-01-15_46_09,4185.347472286212
2025-02-03_19_30,1873.99059882186
2025-02-13_46_09,5374.937398527108
2025-02-20_46_44,2355.687983339457
2025-01-12_46_48,7507.740707680229
2025-02-27_36_11,2360.0559566008124
2025-02-06_19_30,1403.5776833642271
2025-01-09_23_25,1548.1273772043146
2025-02-27_18_46,2180.617495227083
2025-01-04_36_27,1148.531002399917
2025-02-15_13_23,2118.4540403953715
2025-02-03_02_19,1765.8150323029438
2025-02-18_47_28,1651.2270846760352
2025-01-26_45_42,1478.134392119427
2025-01-13_02_40,2024.5571014534412
2025-01-17_28_45,1965.0618618006336
2025-01-28_15_46,1221.991152303209
2025-02-15_47_30,2095.7283964826393
2025-02-23_47_45,5688.229963736747
2025-01-12_05_45,2643.99856457984
2025-02-22_47_06,1820.3969149800512
2025-02-07_28_45,1550.7675725740721
2025-02-27_37_36,1738.6938211230952
2025-01-29_36_12,1666.8413371511365
2025-01-19_45_03,1523.6564141281724
2025-02-21_28_47,1488.4951210452484
2025-02-02_02_24,1355.7387979819941
2025-02-02_48_45,3470.0753488948985
2025-01-29_02_21,1146.7753288051326
2025-01-27_47_06,975.4292222712563
2025-02-24_44_45,1383.5265626738058
2025-01-05_45_09,2990.807245610721
2025-01-16_46_18,1946.9492456427636
2025-01-05_38_36,1563.3994436450353
2025-01-27_43_47,1995.7675802837882
2025-02-21_47_08,1800.857442862809
2025-02-26_47_10,985.5125742378831
2025-02-10_47_43,2121.958080849526
2025-01-19_46_09,6487.560987787131
2025-01-19_36_37,471.4981176563306
2025-02-05_28_45,1782.1491709408276
2025-02-22_46_15,1512.8319551162913
2025-01-16_45_46,4199.91239494365
2025-01-20_07_36,1336.975225252326
2025-02-09_39_45,3352.177355480505
2025-01-06_47_46,1639.5476776209384
2025-01-08_12_36,1517.0088575430807
2025-02-06_48_45,1386.0746617002278
2025-02-20_26_46,1362.958654996723
2025-02-18_22_36,1251.395275371534
2025-02-26_32_19,1756.7479557486727
2025-02-07_47_10,1478.9925822436787
2025-01-08_02_01,1076.4349188382434
2025-01-11_37_36,162.86768378345892
2025-02-05_03_45,1262.8320449653907
2025-02-20_28_45,1552.2491728478694
2025-02-12_17_23,1171.5664523395199
2025-02-05_18_46,1528.9598128380471
2025-01-26_03_47,1880.6441792213302
2025-02-19_36_27,1521.095952345063
2025-01-19_45_42,1484.7489974267319
2025-01-28_45_42,1177.8529435871535
2025-02-21_23_13,2115.3081842256447
2025-01-02_44_45,1826.9539615602962
2025-02-24_20_46,1475.394151765574
2025-01-01_46_15,1588.265457510842
2025-01-10_46_35,6708.836526261218
2025-02-04_45_28,1802.6278809870764
2025-01-07_04_29,995.6505405733908
2025-01-02_02_14,1361.332558194612
2025-02-01_02_14,1786.185504866634
2025-01-18_08_47,2533.27404740913
2025-02-24_47_05,2763.1766429310455
2025-01-31_20_46,1741.4770296110962
2025-02-16_03_45,2391.0712872269764
2025-02-15_41_36,3639.321329828558
2025-02-08_46_18,2915.7921024486404
2025-02-23_18_46,2549.0676829863082
2025-02-21_02_01,1686.2281621813243
2025-02-25_17_23,1315.8366472236016
2025-02-04_02_40,2577.4533320826467
2025-02-23_45_09,3022.459477931823
2025-01-30_32_19,1725.331598516325
2025-02-18_01_02,1128.9892252065104
2025-02-16_45_42,1663.608597448368
2025-01-27_35_46,2620.697677390012
2025-01-08_45_39,1154.2009462092306
2025-02-04_09_45,3073.407577402002
2025-01-28_30_02,1504.0953492256856
2025-01-22_46_09,3497.2576567237884
2025-01-26_02_47,2021.4360338634713
2025-02-10_41_36,3311.67935052143
2025-02-28_46_45,5030.625152305495
2025-01-12_31_02,2703.4513489134824
2025-01-07_46_47,1512.8926243991295
2025-01-20_22_36,1369.3804063025218
2025-02-09_45_39,1624.9042177991173
2025-02-23_40_02,3208.361096898616
2025-01-14_23_25,1402.8530737825508
2025-01-04_41_36,3822.4685416518305
2025-02-17_28_45,2796.8305409416266
2025-01-06_48_46,4296.900816087211
2025-01-12_47_08,2975.0934539487816
2025-01-27_02_19,1428.1730454191863
2025-01-22_22_36,1204.5262681968447
2025-01-08_23_25,1484.4952033931656
2025-01-27_46_47,1468.1083174018436
2025-02-06_04_29,947.2881078045307
2025-02-28_36_37,1238.8996329624952
2025-02-06_46_44,2372.914841462323
2025-01-15_02_30,1365.1883459268402
2025-01-09_02_14,1246.227512082921
2025-01-26_07_36,1810.258237002613
2025-02-26_33_46,1070.6849725482166
2025-02-22_23_13,2331.010464388626
2025-01-13_46_26,1891.3743910504868
2025-01-04_11_36,1862.369790353274
2025-01-05_45_03,1712.7974749558134
2025-01-03_32_19,2187.00526185534
2025-01-14_33_46,1607.853406822923
2025-02-22_47_30,2453.6135983496188
2025-02-19_09_46,3490.9705940669555
2025-01-30_37_36,1509.865462571482
2025-02-13_36_07,1506.6764997421099
2025-01-17_45_28,3884.1638580223357
2025-01-09_45_46,4356.266532588861
2025-02-13_46_15,1553.5699170331568
2025-02-19_27_36,1725.6635205442233
2025-02-21_46_48,6405.75558401094
2025-01-23_36_12,1464.9263782548178
2025-01-28_02_30,1573.6147222244163
2025-01-03_36_11,2012.447320797908
2025-02-13_19_02,1469.8908602523088
2025-02-17_47_45,4251.30477509107
2025-01-25_19_32,2507.877360784014
2025-01-28_47_02,1366.284442841154
2025-01-08_31_02,1440.1695051374124
2025-02-02_26_46,2785.7352366150053
2025-02-12_02_21,1215.0738473849087
2025-01-25_44_46,2156.9325099641856
2025-02-08_45_03,1355.8176679308808
2025-01-18_45_47,3831.5527843217974
2025-01-01_45_44,1273.3285135274673
2025-01-17_21_02,1039.9491623604226
2025-02-21_44_46,2095.466948092787
2025-02-21_02_24,1551.6984859931667
2025-01-24_04_29,1174.6080402628636
2025-02-18_46_45,3458.4121497839733
2025-02-12_21_02,1013.6410766029377
2025-02-14_02_47,2698.6634390619593
2025-01-13_13_23,2238.9769492041373
2025-01-23_02_31,2727.7981307940963
2025-01-20_21_02,1385.6036530416707
2025-01-08_47_30,1497.3549114884074
2025-01-01_16_02,1487.939937793784
2025-02-01_39_45,1543.985961516635
2025-02-25_46_09,5149.093343643097
2025-02-02_02_47,2359.202767723353
2025-01-13_38_36,1201.3346942585538
2025-02-19_36_37,2958.3472604579183
2025-02-08_46_35,3421.59604611344
2025-01-24_47_43,2801.456617914632
2025-01-13_06_47,1543.4657004869173
2025-01-10_02_31,3447.0870067637534
2025-01-07_46_35,1513.3877797805258
2025-01-03_02_01,1523.9791589948768
2025-01-23_46_33,1286.6094909756844
2025-02-25_36_11,2493.4694505252337
2025-02-19_04_29,1069.0075087014293
2025-02-19_20_46,1178.3615284582993
2025-01-06_45_09,2028.530323453891
2025-01-19_02_30,4529.348206616554
2025-02-03_02_40,2136.6458358911664
2025-02-17_46_26,1511.0044301704634
2025-02-07_13_23,1895.060375285587
2025-02-12_28_45,1641.7564464326529
2025-01-28_14_30,1553.3314876274185
2025-02-26_11_36,2029.1934741463872
2025-01-01_05_45,2764.9554885617563
2025-02-09_07_36,2086.6079317614704
2025-02-17_08_47,1607.687411460935
2025-01-10_45_28,6585.456327476829
2025-01-11_02_14,1596.2611313309653
2025-01-17_48_45,1955.8968956188871
2025-02-19_07_36,1410.3644114216472
2025-01-15_13_23,1556.6412306601371
2025-01-25_46_45,3866.626781978581
2025-01-29_47_46,1558.311926748265
2025-02-23_45_48,1756.0932523759966
2025-01-27_12_36,2033.8213801148145
2025-01-14_46_45,4386.6008092466
2025-01-01_36_22,1332.7629409800916
2025-01-04_46_18,1824.9581294742095
2025-01-04_33_46,1156.3892837525614
2025-01-25_15_46,1351.1406856827784
2025-02-08_47_46,2659.752565355309
2025-01-20_02_31,1430.0060708659034
2025-01-01_19_30,2379.114432771776
2025-02-10_30_14,1264.9449485684877
2025-01-07_45_47,3518.7594893479654
2025-02-09_32_19,2693.2793267280867
2025-02-25_30_02,1917.884110078974
2025-02-08_45_09,3541.3180450915042
2025-01-12_06_47,2158.872804937458
2025-02-14_15_46,1094.11363781196
2025-01-17_46_35,2914.166720819723
2025-02-10_22_36,1464.562628426552
2025-01-20_30_02,2784.1377262120377
2025-01-19_47_46,2684.2377195202407
2025-02-22_18_46,1623.9721329697516
2025-02-03_03_45,1652.011211768248
2025-02-25_03_45,1339.1531572023596
2025-02-18_46_20,1279.4628934704926
2025-01-02_36_12,1660.738120718151
2025-01-19_23_13,2131.577805077819
2025-01-28_19_32,1886.2780913958763
2025-02-04_31_02,1726.8238606175107
2025-01-22_36_41,4045.934323617498
2025-01-09_46_18,2835.4217646273064
2025-01-21_46_33,883.704929275571
2025-02-16_47_46,2636.1088077124236
2025-02-24_26_46,1910.844057317987
2025-01-01_47_28,1796.33626079712
2025-02-04_46_18,1362.5858195850592
2025-02-20_02_24,1343.1817835951715
2025-02-06_38_36,1358.868407254577
2025-01-25_36_22,1451.0885877414835
2025-02-07_02_16,2006.0483239375978
2025-01-23_18_46,1589.5207452822387
2025-02-17_21_02,1370.897510545546
2025-01-18_26_46,2085.089187025317
2025-02-18_02_21,1352.9028240822247
2025-02-20_47_02,1670.2551950984391
2025-01-05_02_21,1415.0024348502654
2025-02-23_45_03,1327.8650346511909
2025-01-05_47_03,2060.819763269492
2025-01-15_23_25,1642.8654243325934
2025-02-24_30_02,2175.3059031660814
2025-02-27_45_44,1281.8247885277285
2025-01-26_45_39,1293.2170338069195
2025-01-11_36_11,1800.850699464083
2025-02-19_05_45,1329.0408758900307
2025-02-23_45_39,1346.5572846291666
2025-01-13_36_07,1498.8154318219501
2025-01-24_22_36,1418.3000257456392
2025-01-18_33_46,2811.8992174389346
2025-01-21_23_13,1478.908668003022
2025-02-04_17_23,1295.6098826437978
2025-01-18_03_47,2679.4796445912853
2025-01-01_46_48,4209.876085885126
2025-02-08_47_05,3915.460526795405
2025-01-05_20_46,2486.1530158412324
2025-02-03_47_02,1825.660489438949
2025-01-04_47_08,1547.7260627852825
2025-02-12_13_23,1652.6080160107917
2025-01-19_28_45,4455.388761069133
2025-02-04_35_46,1620.4153247692002
2025-02-07_47_28,3278.449965622176
2025-01-23_46_26,1696.8896949521384
2025-02-23_47_10,1229.7676944645573
2025-02-17_02_01,1187.8942732636467
2025-02-28_38_36,1584.5471519339128
2025-01-14_02_40,1652.4994551619875
2025-01-07_08_47,1262.8020957590993
2025-02-11_12_36,1733.4362890162545
2025-01-14_09_46,5067.408554023065
2025-01-16_02_30,1745.1396614659743
2025-01-25_46_20,1498.0589166211255
2025-02-17_42_45,2019.7607784504569
2025-02-17_11_36,2927.1392473094297
2025-02-11_28_45,1639.6484125114803
2025-02-13_36_27,1516.5758856077734
2025-02-19_47_10,928.8165596252009
2025-02-16_31_02,3416.3364007576874
2025-01-30_28_47,1496.0347341959218
2025-01-11_03_47,1955.6313927128317
2025-02-25_36_07,1741.1221777531819
2025-02-07_46_33,2527.391805889434
2025-01-19_05_47,8878.450623543436
2025-02-12_45_44,992.7000978949085
2025-02-25_16_02,1373.0864679932806
2025-02-17_34_45,2261.4247759050627
2025-01-07_31_02,1874.5282970732133
2025-01-20_20_46,2532.4066534651215
2025-02-16_47_05,3463.4784216974294
2025-01-04_45_46,4116.834738850602
2025-02-11_22_36,1414.945218003979
2025-02-26_46_33,905.5564152780476
2025-02-25_33_46,1177.2687043086119
2025-01-13_36_11,1637.8585608160065
2025-02-07_09_46,4987.580800388486
2025-01-21_46_47,1481.0471970348626
2025-02-07_16_02,1428.2250744299881
2025-01-13_30_14,1197.7504053000623
2025-01-27_46_26,1502.3306285547744
2025-02-27_28_47,1598.2767470577403
2025-02-20_02_16,1512.5028567802356
2025-02-13_02_14,1362.6773282562676
2025-01-20_47_43,2084.0699265119642
2025-02-01_05_45,2174.9081318478206
2025-02-09_02_30,3254.649251350518
2025-02-02_45_48,1947.3100568521397
2025-01-11_44_46,2854.329090220811
2025-01-20_37_36,187.2530115536249
2025-02-06_45_03,1703.7728383450221
2025-01-20_46_15,1183.1697682746149
2025-01-29_47_45,3281.0193893701153
2025-01-05_03_45,2750.6034475624883
2025-02-24_45_39,1125.8450150011636
2025-02-24_12_36,2139.0592088866943
2025-02-09_43_47,3326.5590137056324
2025-02-17_41_36,2719.9474093910435
2025-02-09_46_33,1607.8673838060722
2025-01-19_30_02,2793.647784234155
2025-02-01_31_02,1918.0406030002996
2025-02-17_02_14,1445.3623212276648
2025-01-17_09_45,2699.920283589953
2025-01-16_35_46,4626.457978546949
2025-02-01_36_07,2052.9435462191545
2025-01-17_02_19,2779.1985973643527
2025-01-29_39_45,1112.0492514564428
2025-01-24_36_11,2509.672856508772
2025-01-05_09_45,5924.544158212771
2025-01-02_30_14,1494.5943082314977
2025-01-10_02_24,1395.0422669806042
2025-01-19_21_02,1721.293424664115
2025-01-24_47_06,1626.5873259612108
2025-01-07_06_47,1169.6450535803006
2025-02-16_47_28,1965.4666997247766
2025-01-26_41_36,3476.9391514614554
2025-02-12_45_47,4144.754113343768
2025-02-27_46_45,3375.963954653802
2025-02-16_11_36,4422.45230874731
2025-01-11_46_44,6454.41181153039
2025-02-10_46_26,1602.568538133122
2025-01-05_45_42,1683.703691981938
2025-02-12_45_39,1639.5985646278739
2025-02-03_45_46,4577.92298908684
2025-01-14_22_36,1247.7764667417925
2025-01-23_47_05,2385.9133506297594
2025-01-20_02_16,1427.2074254116078
2025-01-28_05_45,1576.5017857256348
2025-02-07_03_47,1304.2140707750364
2025-02-12_09_46,3586.907380314149
2025-01-04_30_02,2852.190646793285
2025-01-26_28_45,3432.338023768615
2025-01-28_46_09,2633.823357563948
2025-02-10_33_46,1927.4081586865377
2025-02-25_01_02,1283.7847385604698
2025-02-07_01_02,1229.6649872400044
2025-02-25_07_36,1435.9930826536458
2025-02-11_42_45,1510.2432228634607
2025-02-06_44_46,1387.5393885509675
2025-01-20_09_45,4591.0900227743105
2025-02-26_36_22,1176.331289472963
2025-02-13_15_46,1114.122781543656
2025-01-12_46_26,2230.809638204073
2025-02-24_04_29,1229.5190268403896
2025-02-18_20_46,1169.375034611668
2025-02-20_02_21,1412.6485450090968
2025-01-06_36_12,1478.3021758686307
2025-02-25_45_47,4520.901224169624
2025-02-06_19_32,2068.306841834907
2025-02-23_14_30,3171.7516443476597
2025-01-17_33_46,2582.525544501798
2025-02-26_02_19,1552.4349696747865
2025-01-13_09_46,5084.134952744098
2025-01-03_01_02,1263.3174509784935
2025-01-06_16_02,1512.1002156433588
2025-02-20_05_47,2114.9206210779907
2025-02-18_03_45,1404.4327116034226
2025-02-04_28_45,1924.7968442150475
2025-01-26_45_05,1337.1497360728013
2025-01-02_02_19,2180.7225393271424
2025-02-07_43_47,2518.13445615125
2025-02-14_45_44,1938.3147498015978
2025-02-07_02_21,1716.9271362505353
2025-02-26_45_39,1214.4329384395194
2025-01-26_16_02,1923.8323484588382
2025-02-13_27_36,1627.468018761182
2025-01-17_07_36,1561.433744030501
2025-02-09_19_30,2301.1649944400087
2025-02-14_25_23,1267.9071992235795
2025-02-08_46_47,1697.3225567746606
2025-02-22_47_02,1928.7809084242112
2025-02-13_47_05,3805.8964790972104
2025-02-23_45_47,5266.05557458566
2025-02-18_47_08,1062.3130746285706
2025-02-19_26_46,1631.044875515664
2025-01-27_45_03,984.3158871016904
2025-02-04_45_39,981.5144998916464
2025-01-22_06_47,1621.9219815385663
2025-02-14_46_09,6230.417662284799
2025-01-12_47_43,5434.757577711641
2025-01-26_44_46,4574.852820714366
2025-02-11_45_47,3493.1684652547065
2025-02-17_45_03,1191.5318483373067
2025-02-09_04_29,1269.5556266168542
